0.140724	0.014370	-0.015604	0.207071	0.016462	-0.020623	-0.179692	-0.011080	0.095222	0.089561	0.032255	0.109479	-0.130450	-0.042967	-0.017478	0.125673	0.055096	-0.074911	-0.006533	-0.023896	0.038455	0.028625	-0.092017	0.053709	0.070223	-0.169682	-0.017543	0.017691	-0.062245	0.164974	0.183397	-0.015228	-0.080856	-0.093556	-0.091094	0.015481	0.001963	-0.133416	0.044712	-0.065475	-0.044882	0.076776	-0.075260	-0.072334	-0.082170	0.036918	0.010685	-0.015066	0.087297	-0.019080	-0.062857	0.013521	0.004848	0.025266	-0.048812	0.020321	0.070611	0.129900	0.000907	-0.139756	-0.064281	-0.079381	-0.049009	-0.006523	0.008110	-0.071864	0.072551	-0.121362	0.062229	0.004352	-0.013873	-0.164608	-0.140928	0.093319	-0.058364	0.034914	-0.052299	-0.128967	-0.118474	0.155345	0.061518	0.057910	-0.042375	-0.045848	-0.088307	-0.028589	0.090097	-0.133311	0.044728	0.099709	0.003498	-0.154629	-0.088745	0.133228	-0.104951	0.056097	0.051813	-0.017124	-0.177349	0.153839	
0.119361	0.053811	0.032183	-0.034890	-0.165415	-0.122340	-0.085720	0.084814	-0.141007	0.087698	0.066982	0.102618	-0.035586	0.031435	-0.058689	0.207424	0.009062	-0.044010	-0.113011	-0.094828	-0.035632	-0.116738	0.040168	-0.035209	-0.017301	0.179234	0.115138	0.003747	0.056026	-0.127744	-0.090286	0.006220	0.061487	0.025900	-0.002803	0.195158	-0.160897	-0.224522	0.012103	-0.141967	0.010773	-0.025614	0.147219	-0.062848	0.071776	0.029956	-0.066131	-0.014247	-0.006375	0.048858	0.032115	-0.000231	0.072337	-0.080334	-0.174435	-0.084084	0.037113	0.019314	-0.036751	-0.040849	0.077457	-0.004490	-0.061795	0.140339	0.097465	-0.051785	-0.072526	0.125940	0.011077	-0.078508	-0.215504	-0.107249	-0.095453	-0.021101	-0.112646	-0.008988	0.075875	-0.026709	-0.091342	0.093465	0.049841	0.076047	-0.267949	-0.059841	0.020175	-0.014616	-0.045571	-0.041379	0.013890	-0.089078	0.083874	0.040550	-0.035242	0.000304	0.022854	0.077859	0.072259	0.086381	-0.157430	0.070282	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-0.029710	-0.046139	-0.006771	0.039363	0.040219	-0.048675	0.000236	0.174655	0.006243	0.035877	0.069738	-0.014858	-0.065639	-0.039408	0.024663	0.040324	0.000448	-0.109740	0.060467	-0.012185	-0.024025	-0.069713	0.046112	0.048937	0.013713	-0.096660	0.140043	-0.021373	-0.087818	-0.127710	0.007643	0.048017	-0.120985	-0.014117	0.008611	0.130004	0.012926	-0.130551	0.063023	0.127083	0.017705	0.124138	-0.028273	-0.000175	-0.146942	0.098875	0.007059	-0.072146	-0.066345	0.079371	0.057051	-0.041948	0.049939	-0.084337	-0.076658	-0.039025	0.018781	0.161725	0.042547	-0.140622	-0.043949	-0.120112	-0.040080	-0.063664	-0.043351	-0.092311	-0.117662	-0.024915	-0.076357	0.060212	0.005661	-0.007253	-0.067169	0.044483	-0.049576	-0.001758	0.101405	-0.096698	-0.216212	0.033469	0.019739	0.163577	0.089279	0.034445	0.012354	-0.043962	0.054643	-0.019952	-0.042636	0.068459	0.029379	-0.068077	-0.042247	0.045988	-0.156054	0.049958	0.020068	0.033763	-0.015946	0.111217	
-0.116108	0.057411	-0.064900	-0.068706	-0.027415	-0.119964	-0.219786	0.037220	0.147678	0.018491	-0.064021	-0.079403	0.043683	0.083768	-0.100289	-0.017768	0.107152	0.077040	-0.009068	0.046915	-0.037629	0.077883	-0.050416	0.032082	-0.054468	0.012646	-0.109370	-0.005716	0.012699	-0.010937	0.001034	0.090433	-0.060579	-0.139703	-0.062684	-0.087867	-0.115999	-0.033979	0.063272	0.062192	-0.012194	-0.043359	-0.058148	0.194012	0.058743	-0.033109	0.057961	0.011862	-0.019890	0.069145	-0.097708	-0.033477	0.104622	-0.043197	0.004042	0.032201	-0.012532	-0.098746	0.075762	-0.067277	0.104438	-0.103978	0.204998	0.109986	0.001034	0.000263	0.014184	0.055082	0.136311	-0.106799	-0.005055	0.064026	0.043544	-0.161901	0.024831	0.020058	-0.118661	0.085543	0.129740	0.080126	-0.034060	0.055135	-0.150886	-0.015737	0.031861	-0.092582	-0.143226	-0.013095	0.071008	-0.061660	-0.064799	-0.050852	0.017058	-0.003778	0.112184	0.063806	-0.162703	-0.024297	0.033252	0.071607	
0.066274	0.034708	-0.120055	0.068467	0.118208	0.091951	-0.042486	-0.008255	0.065821	0.027245	0.049549	-0.194773	0.003807	0.213272	0.046279	-0.035818	0.054944	-0.041434	-0.045749	-0.027856	0.015757	0.057564	-0.021723	0.034625	0.030756	0.094037	-0.217547	-0.011139	-0.009067	0.086096	0.102203	-0.004295	-0.079259	-0.089524	-0.011104	0.096829	-0.204483	-0.139574	0.097894	0.029421	0.031247	0.080374	-0.074469	-0.035017	0.093300	0.003797	0.106472	0.021622	0.090234	-0.019779	-0.040026	-0.026625	-0.123705	0.045812	-0.005688	0.059158	0.021375	-0.033081	0.002557	-0.225549	-0.005699	-0.072789	0.007252	0.032288	-0.008956	0.001089	0.017815	0.030598	0.045488	-0.148853	-0.155950	-0.074656	-0.089853	-0.014184	0.095087	0.014518	-0.151862	-0.138476	0.066117	0.097705	0.087389	-0.054728	-0.173823	0.034203	-0.053629	-0.115523	-0.131456	-0.126270	0.168541	-0.093245	0.062029	-0.103207	0.053385	-0.173060	0.098959	-0.151081	-0.129773	-0.030438	-0.148415	0.072376	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
0.087383	-0.105854	-0.074194	0.079055	-0.037676	-0.087613	-0.259022	-0.078035	0.048190	0.211896	-0.139984	0.013977	0.049396	0.081600	0.008647	0.246065	0.055384	-0.044180	-0.129322	0.003684	0.082528	0.144564	-0.079472	0.023606	0.034694	0.097629	-0.042621	0.074372	-0.062655	0.219121	0.060509	0.038116	0.011395	-0.021470	-0.030319	0.091977	-0.101305	-0.123103	-0.009525	0.056269	-0.112967	0.025782	0.010864	0.033246	0.117801	0.054192	-0.027181	0.045071	0.057572	-0.063792	-0.095234	-0.012998	0.023362	0.120911	-0.040014	0.038218	0.084134	-0.014603	-0.044694	-0.096714	0.075067	0.000802	-0.087633	0.141677	0.043348	-0.010948	0.154468	-0.033124	0.118874	-0.071501	-0.090638	-0.039122	-0.142085	-0.029970	0.019126	-0.026418	-0.125868	-0.117326	0.107212	0.105156	-0.034481	-0.055144	-0.110130	-0.002921	-0.110789	-0.058580	-0.011135	-0.157393	0.107553	-0.047763	0.036154	-0.174942	0.037510	0.018742	-0.077505	-0.071172	-0.108219	-0.044912	-0.224316	0.150191	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
0.093858	0.126744	0.044322	0.054396	-0.026222	-0.188027	-0.146126	0.056364	-0.044929	0.134370	-0.026678	-0.017486	-0.034191	0.079611	0.035563	0.049952	0.051681	-0.011292	-0.086933	0.064193	-0.017137	-0.068996	-0.035943	-0.028656	-0.034514	0.170710	-0.045926	-0.008514	-0.048386	0.069475	-0.031729	-0.049450	-0.009212	-0.100042	-0.008735	0.199232	-0.100048	-0.170393	0.108041	-0.067738	0.066971	-0.048126	0.123399	-0.109232	0.156251	-0.002046	0.198046	0.019262	0.033084	0.013438	-0.012132	-0.077717	-0.018341	-0.148258	-0.091273	-0.096873	0.037824	-0.022946	0.004707	-0.177316	0.022908	-0.056210	-0.032967	0.063456	0.082038	-0.083029	0.090303	0.158333	0.020371	-0.170640	-0.135007	-0.068315	-0.074396	-0.046329	-0.029207	0.112696	-0.089560	0.034604	0.067952	0.130855	0.101921	0.050795	-0.223767	-0.009418	0.095025	-0.055973	0.066950	-0.014739	0.040128	-0.158341	0.014662	0.034805	-0.055900	-0.024172	0.023817	0.084716	-0.014139	0.052496	-0.214815	0.076930	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
0.104368	0.086385	0.095277	-0.055066	0.083475	-0.094468	-0.026462	-0.049383	-0.066809	-0.008449	0.023389	-0.040975	-0.095032	0.049173	0.033204	-0.104356	-0.055805	0.013464	0.176268	0.018208	0.027911	-0.048631	-0.000678	-0.220710	0.054311	0.093099	0.113971	-0.042804	0.066544	0.007600	0.004376	-0.111139	-0.095562	-0.112356	-0.142993	-0.023341	-0.028717	-0.107326	0.070211	-0.104630	0.095989	-0.225504	0.063562	-0.119040	-0.050119	-0.096408	0.115580	0.048652	-0.001629	0.087315	0.097559	-0.054680	0.126721	-0.032823	0.067738	-0.030258	0.009062	0.065043	0.092499	0.001282	-0.081736	-0.075920	-0.048759	0.050693	0.030819	-0.091670	0.007344	0.069983	0.113702	-0.007615	-0.114127	-0.040607	0.031080	-0.061271	-0.063364	-0.006109	-0.018400	0.034232	-0.189292	0.134720	0.014669	-0.023740	-0.125819	0.055885	0.108117	-0.103755	0.061648	-0.117286	-0.014224	0.050376	-0.039769	0.051921	-0.074589	-0.024170	0.007523	0.074402	0.094181	0.011123	-0.078041	0.099831	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
0.144898	0.088600	-0.009614	0.010052	0.061562	0.006174	-0.177036	-0.060223	-0.038393	0.106565	-0.113804	-0.101459	-0.010359	0.253196	0.009882	0.057787	0.001363	-0.150776	0.013836	-0.023388	0.032461	0.137475	-0.017122	-0.163432	-0.046815	0.088195	0.099917	0.012121	-0.078899	0.100666	-0.023189	-0.060768	-0.111059	-0.104833	-0.037007	0.043185	0.104429	-0.064242	0.066109	-0.062304	0.015420	-0.055322	0.112999	-0.107944	-0.087896	-0.000022	0.214798	0.006899	0.019720	-0.040097	-0.070425	-0.051889	0.145403	0.031881	-0.033505	0.091168	0.135359	-0.012922	0.003169	-0.130559	0.085228	-0.212350	-0.027026	-0.139276	0.040374	0.010640	0.076798	-0.103902	0.028947	0.086741	0.020750	-0.100973	-0.010173	0.012989	-0.020916	0.173389	-0.238543	-0.057934	0.048625	0.162226	0.014599	-0.024997	-0.002175	-0.034254	-0.098400	-0.185994	0.032744	-0.177371	0.051296	0.089389	-0.048175	-0.086320	-0.050157	-0.057053	-0.048622	-0.090702	0.074470	-0.070128	-0.100177	0.124696	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
0.088153	-0.018290	0.153414	0.002277	0.012451	-0.095577	-0.001997	-0.051033	-0.041093	0.016104	0.131540	-0.075550	-0.065699	0.117454	-0.007831	-0.121316	-0.057454	-0.000408	0.049961	0.016911	0.148879	-0.041678	0.015376	-0.112487	0.000425	0.073579	0.155716	-0.006655	-0.023553	0.014422	-0.029507	-0.064631	-0.025519	-0.033791	-0.027902	0.104007	0.192206	-0.139325	-0.022564	0.013003	-0.080828	-0.136259	0.054196	-0.133664	-0.008377	0.011228	-0.007374	0.048213	-0.016222	0.020740	0.049388	-0.002248	0.165124	-0.022514	0.025961	0.139300	-0.051889	0.056296	0.063489	0.115630	-0.062581	-0.191151	-0.127812	0.095196	-0.002160	-0.057663	-0.111488	0.047006	-0.027631	-0.068719	-0.083892	-0.052252	-0.003757	0.123250	-0.038045	0.132780	-0.023687	-0.043075	-0.185153	0.038587	0.031586	-0.143686	-0.037147	0.018024	-0.028320	-0.172129	0.101764	-0.000662	0.060146	0.062931	0.009448	0.026727	0.081911	0.010502	-0.117971	0.092924	0.140347	-0.046361	-0.164567	0.071697	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-0.029710	-0.046139	-0.006771	0.039363	0.040219	-0.048675	0.000236	0.174655	0.006243	0.035877	0.069738	-0.014858	-0.065639	-0.039408	0.024663	0.040324	0.000448	-0.109740	0.060467	-0.012185	-0.024025	-0.069713	0.046112	0.048937	0.013713	-0.096660	0.140043	-0.021373	-0.087818	-0.127710	0.007643	0.048017	-0.120985	-0.014117	0.008611	0.130004	0.012926	-0.130551	0.063023	0.127083	0.017705	0.124138	-0.028273	-0.000175	-0.146942	0.098875	0.007059	-0.072146	-0.066345	0.079371	0.057051	-0.041948	0.049939	-0.084337	-0.076658	-0.039025	0.018781	0.161725	0.042547	-0.140622	-0.043949	-0.120112	-0.040080	-0.063664	-0.043351	-0.092311	-0.117662	-0.024915	-0.076357	0.060212	0.005661	-0.007253	-0.067169	0.044483	-0.049576	-0.001758	0.101405	-0.096698	-0.216212	0.033469	0.019739	0.163577	0.089279	0.034445	0.012354	-0.043962	0.054643	-0.019952	-0.042636	0.068459	0.029379	-0.068077	-0.042247	0.045988	-0.156054	0.049958	0.020068	0.033763	-0.015946	0.111217	
-0.078725	0.040770	0.118901	-0.050713	-0.013216	-0.055352	0.025839	0.062834	-0.066715	0.105175	0.118329	0.093148	-0.110659	-0.014279	-0.075711	0.003690	0.031454	-0.031124	0.160112	-0.015603	-0.087042	0.065874	-0.089154	-0.147783	0.004217	0.034420	0.172362	-0.070596	0.017262	-0.148790	0.045024	0.168257	-0.003945	0.032851	0.011687	-0.005415	0.079266	-0.130258	-0.075164	-0.075213	0.022952	-0.143668	0.035603	-0.140208	-0.172461	0.003807	-0.093245	0.033267	-0.208040	0.022625	-0.031542	-0.109246	0.071905	-0.015819	-0.059394	0.146748	0.080103	0.094144	-0.008203	0.131739	0.046037	-0.178827	-0.128714	-0.023513	0.036714	-0.022257	-0.287721	-0.038800	0.043760	0.183650	-0.019253	-0.032329	0.107429	-0.061953	-0.101977	0.053998	0.073621	-0.040032	-0.139129	0.005933	-0.076387	0.113780	0.031902	-0.124868	-0.041295	-0.088500	-0.069967	0.006052	-0.098425	0.224267	-0.055466	-0.058062	-0.067245	0.031673	-0.118193	0.035557	0.111330	-0.118689	0.023899	0.050754	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	
